-4.20253e-01, 9.27316e-03
-4.20252e-01, 9.13196e-03
-4.20251e-01, 8.92337e-03
-4.20250e-01, 8.64856e-03
-4.20249e-01, 8.30989e-03
-4.20248e-01, 7.91099e-03
-4.20247e-01, 7.45681e-03
-4.20246e-01, 6.95366e-03
-4.20245e-01, 6.40928e-03
-4.20244e-01, 5.83285e-03
-4.20243e-01, 5.23500e-03
-4.20242e-01, 4.62784e-03
-4.20241e-01, 4.02495e-03
-4.20240e-01, 3.44134e-03
-4.20239e-01, 2.89341e-03
-4.20238e-01, 2.39893e-03
-4.20237e-01, 1.97697e-03
-4.20236e-01, 1.64781e-03
-4.20235e-01, 1.43283e-03
-4.20234e-01, 1.35445e-03
-4.20233e-01, 1.43599e-03
-4.20232e-01, 1.70152e-03
-4.20231e-01, 2.17573e-03
-4.20230e-01, 2.88380e-03
-4.20229e-01, 3.85116e-03
-4.20228e-01, 5.10341e-03
-4.20227e-01, 6.66605e-03
-4.20226e-01, 8.56433e-03
-4.20225e-01, 1.08230e-02
-4.20224e-01, 1.34663e-02
-4.20223e-01, 1.65173e-02
-4.20222e-01, 1.99983e-02
-4.20221e-01, 2.39302e-02
-4.20220e-01, 2.83322e-02
-4.20219e-01, 3.32220e-02
-4.20218e-01, 3.86154e-02
-4.20217e-01, 4.45260e-02
-4.20216e-01, 5.09649e-02
-4.20215e-01, 5.79411e-02
-4.20214e-01, 6.54607e-02
-4.20213e-01, 7.35270e-02
-4.20212e-01, 8.21403e-02
-4.20211e-01, 9.12979e-02
-4.20210e-01, 1.00994e-01
-4.20209e-01, 1.11219e-01
-4.20208e-01, 1.21960e-01
-4.20207e-01, 1.33202e-01
-4.20206e-01, 1.44924e-01
-4.20205e-01, 1.57104e-01
-4.20204e-01, 1.69715e-01
-4.20203e-01, 1.82728e-01
-4.20202e-01, 1.96107e-01
-4.20201e-01, 2.09818e-01
-4.20200e-01, 2.23820e-01
-4.20199e-01, 2.38069e-01
-4.20198e-01, 2.52521e-01
-4.20197e-01, 2.67125e-01
-4.20196e-01, 2.81831e-01
-4.20195e-01, 2.96586e-01
-4.20194e-01, 3.11332e-01
-4.20193e-01, 3.26014e-01
-4.20192e-01, 3.40570e-01
-4.20191e-01, 3.54941e-01
-4.20190e-01, 3.69066e-01
-4.20189e-01, 3.82882e-01
-4.20188e-01, 3.96327e-01
-4.20187e-01, 4.09339e-01
-4.20186e-01, 4.21856e-01
-4.20185e-01, 4.33816e-01
-4.20184e-01, 4.45161e-01
-4.20183e-01, 4.55832e-01
-4.20182e-01, 4.65773e-01
-4.20181e-01, 4.74929e-01
-4.20180e-01, 4.83251e-01
-4.20179e-01, 4.90690e-01
-4.20178e-01, 4.97201e-01
-4.20177e-01, 5.02745e-01
-4.20176e-01, 5.07284e-01
-4.20175e-01, 5.10787e-01
-4.20174e-01, 5.13227e-01
-4.20173e-01, 5.14583e-01
-4.20172e-01, 5.14837e-01
-4.20171e-01, 5.13979e-01
-4.20170e-01, 5.12004e-01
-4.20169e-01, 5.08913e-01
-4.20168e-01, 5.04714e-01
-4.20167e-01, 4.99420e-01
-4.20166e-01, 4.93052e-01
-4.20165e-01, 4.85635e-01
-4.20164e-01, 4.77202e-01
-4.20163e-01, 4.67794e-01
-4.20162e-01, 4.57456e-01
-4.20161e-01, 4.46239e-01
-4.20160e-01, 4.34203e-01
-4.20159e-01, 4.21410e-01
-4.20158e-01, 4.07931e-01
-4.20157e-01, 3.93841e-01
-4.20156e-01, 3.79220e-01
-4.20155e-01, 3.64153e-01
-4.20154e-01, 3.48729e-01
-4.20153e-01, 3.33042e-01
-4.20152e-01, 3.17189e-01
-4.20151e-01, 3.01268e-01
-4.20150e-01, 2.85384e-01
-4.20149e-01, 2.69639e-01
-4.20148e-01, 2.54140e-01
-4.20147e-01, 2.38993e-01
-4.20146e-01, 2.24304e-01
-4.20145e-01, 2.10179e-01
-4.20144e-01, 1.96724e-01
-4.20143e-01, 1.84042e-01
-4.20142e-01, 1.72234e-01
-4.20141e-01, 1.61397e-01
-4.20140e-01, 1.51626e-01
-4.20139e-01, 1.43012e-01
-4.20138e-01, 1.35638e-01
-4.20137e-01, 1.29584e-01
-4.20136e-01, 1.24925e-01
-4.20135e-01, 1.21728e-01
-4.20134e-01, 1.20051e-01
-4.20133e-01, 1.19947e-01
-4.20132e-01, 1.21461e-01
-4.20131e-01, 1.24628e-01
-4.20130e-01, 1.29476e-01
-4.20129e-01, 1.36021e-01
-4.20128e-01, 1.44274e-01
-4.20127e-01, 1.54232e-01
-4.20126e-01, 1.65885e-01
-4.20125e-01, 1.79212e-01
-4.20124e-01, 1.94184e-01
-4.20123e-01, 2.10760e-01
-4.20122e-01, 2.28891e-01
-4.20121e-01, 2.48518e-01
-4.20120e-01, 2.69572e-01
-4.20119e-01, 2.91975e-01
-4.20118e-01, 3.15643e-01
-4.20117e-01, 3.40481e-01
-4.20116e-01, 3.66386e-01
-4.20115e-01, 3.93251e-01
-4.20114e-01, 4.20958e-01
-4.20113e-01, 4.49386e-01
-4.20112e-01, 4.78408e-01
-4.20111e-01, 5.07891e-01
-4.20110e-01, 5.37701e-01
-4.20109e-01, 5.67697e-01
-4.20108e-01, 5.97739e-01
-4.20107e-01, 6.27683e-01
-4.20106e-01, 6.57386e-01
-4.20105e-01, 6.86703e-01
-4.20104e-01, 7.15493e-01
-4.20103e-01, 7.43614e-01
-4.20102e-01, 7.70928e-01
-4.20101e-01, 7.97301e-01
-4.20100e-01, 8.22601e-01
-4.20099e-01, 8.46703e-01
-4.20098e-01, 8.69488e-01
-4.20097e-01, 8.90843e-01
-4.20096e-01, 9.10661e-01
-4.20095e-01, 9.28844e-01
-4.20094e-01, 9.45303e-01
-4.20093e-01, 9.59957e-01
-4.20092e-01, 9.72734e-01
-4.20091e-01, 9.83573e-01
-4.20090e-01, 9.92422e-01
-4.20089e-01, 9.99240e-01
-4.20088e-01, 1.00400e+00
-4.20087e-01, 1.00667e+00
-4.20086e-01, 1.00726e+00
-4.20085e-01, 1.00575e+00
-4.20084e-01, 1.00217e+00
-4.20083e-01, 9.96539e-01
-4.20082e-01, 9.88886e-01
-4.20081e-01, 9.79256e-01
-4.20080e-01, 9.67703e-01
-4.20079e-01, 9.54289e-01
-4.20078e-01, 9.39085e-01
-4.20077e-01, 9.22171e-01
-4.20076e-01, 9.03633e-01
-4.20075e-01, 8.83567e-01
-4.20074e-01, 8.62072e-01
-4.20073e-01, 8.39255e-01
-4.20072e-01, 8.15227e-01
-4.20071e-01, 7.90104e-01
-4.20070e-01, 7.64005e-01
-4.20069e-01, 7.37051e-01
-4.20068e-01, 7.09367e-01
-4.20067e-01, 6.81076e-01
-4.20066e-01, 6.52305e-01
-4.20065e-01, 6.23177e-01
-4.20064e-01, 5.93816e-01
-4.20063e-01, 5.64343e-01
-4.20062e-01, 5.34876e-01
-4.20061e-01, 5.05532e-01
-4.20060e-01, 4.76421e-01
-4.20059e-01, 4.47651e-01
-4.20058e-01, 4.19322e-01
-4.20057e-01, 3.91531e-01
-4.20056e-01, 3.64367e-01
-4.20055e-01, 3.37914e-01
-4.20054e-01, 3.12249e-01
-4.20053e-01, 2.87440e-01
-4.20052e-01, 2.63550e-01
-4.20051e-01, 2.40632e-01
-4.20050e-01, 2.18734e-01
-4.20049e-01, 1.97896e-01
-4.20048e-01, 1.78147e-01
-4.20047e-01, 1.59513e-01
-4.20046e-01, 1.42009e-01
-4.20045e-01, 1.25645e-01
-4.20044e-01, 1.10421e-01
-4.20043e-01, 9.63342e-02
-4.20042e-01, 8.33719e-02
-4.20041e-01, 7.15168e-02
-4.20040e-01, 6.07452e-02
-4.20039e-01, 5.10285e-02
-4.20038e-01, 4.23326e-02
-4.20037e-01, 3.46196e-02
-4.20036e-01, 2.78470e-02
-4.20035e-01, 2.19691e-02
-4.20034e-01, 1.69373e-02
-4.20033e-01, 1.27003e-02
-4.20032e-01, 9.20497e-03
-4.20031e-01, 6.39672e-03
-4.20030e-01, 4.21992e-03
-4.20029e-01, 2.61851e-03
-4.20028e-01, 1.53637e-03
-4.20027e-01, 9.17838e-04
-4.20026e-01, 7.08062e-04
-4.20025e-01, 8.53446e-04
-4.20024e-01, 1.30200e-03
-4.20023e-01, 2.00365e-03
-4.20022e-01, 2.91060e-03
-4.20021e-01, 3.97753e-03
-4.20020e-01, 5.16187e-03
-4.20019e-01, 6.42399e-03
-4.20018e-01, 7.72736e-03
-4.20017e-01, 9.03864e-03
-4.20016e-01, 1.03278e-02
-4.20015e-01, 1.15683e-02
-4.20014e-01, 1.27367e-02
-4.20013e-01, 1.38131e-02
-4.20012e-01, 1.47809e-02
-4.20011e-01, 1.56268e-02
-4.20010e-01, 1.63404e-02
-4.20009e-01, 1.69144e-02
-4.20008e-01, 1.73445e-02
-4.20007e-01, 1.76289e-02
-4.20006e-01, 1.77683e-02
-4.20005e-01, 1.77657e-02
-4.20004e-01, 1.76261e-02
-4.20003e-01, 1.73565e-02
-4.20002e-01, 1.69652e-02
-4.20001e-01, 1.64623e-02
-4.20000e-01, 1.58585e-02
-4.19999e-01, 1.51659e-02
-4.19998e-01, 1.43969e-02
-4.19997e-01, 1.35646e-02
-4.19996e-01, 1.26821e-02
-4.19995e-01, 1.17626e-02
-4.19994e-01, 1.08193e-02
-4.19993e-01, 9.86482e-03
-4.19992e-01, 8.91143e-03
-4.19991e-01, 7.97068e-03
-4.19990e-01, 7.05336e-03
-4.19989e-01, 6.16939e-03
-4.19988e-01, 5.32769e-03
-4.19987e-01, 4.53615e-03
-4.19986e-01, 3.80153e-03
-4.19985e-01, 3.12948e-03
-4.19984e-01, 2.52446e-03
-4.19983e-01, 1.98978e-03
-4.19982e-01, 1.52760e-03
-4.19981e-01, 1.13897e-03
-4.19980e-01, 8.23851e-04
-4.19979e-01, 5.81183e-04
-4.19978e-01, 4.08958e-04
-4.19977e-01, 3.04286e-04
-4.19976e-01, 2.63487e-04
-4.19975e-01, 2.82179e-04
-4.19974e-01, 3.55375e-04
-4.19973e-01, 4.77587e-04
-4.19972e-01, 6.42924e-04
-4.19971e-01, 8.45202e-04
-4.19970e-01, 1.07804e-03
-4.19969e-01, 1.33496e-03
-4.19968e-01, 1.60949e-03
-4.19967e-01, 1.89526e-03
-4.19966e-01, 2.18608e-03
-4.19965e-01, 2.47601e-03
-4.19964e-01, 2.75947e-03
-4.19962e-01, 3.03126e-03
-4.19961e-01, 3.28665e-03
-4.19960e-01, 3.52141e-03
-4.19959e-01, 3.73185e-03
-4.19958e-01, 3.91486e-03
-4.19957e-01, 4.06790e-03
-4.19956e-01, 4.18905e-03
-4.19955e-01, 4.27699e-03
-4.19954e-01, 4.33097e-03
-4.19953e-01, 4.35084e-03
-4.19952e-01, 4.33700e-03
-4.19951e-01, 4.29035e-03
-4.19950e-01, 4.21230e-03
-4.19949e-01, 4.10468e-03
-4.19948e-01, 3.96975e-03
-4.19947e-01, 3.81007e-03
-4.19946e-01, 3.62852e-03
-4.19945e-01, 3.42820e-03
-4.19944e-01, 3.21239e-03
-4.19943e-01, 2.98451e-03
-4.19942e-01, 2.74801e-03
-4.19941e-01, 2.50637e-03
-4.19940e-01, 2.26301e-03
-4.19939e-01, 2.02127e-03
-4.19938e-01, 1.78434e-03
-4.19937e-01, 1.55522e-03
-4.19936e-01, 1.33669e-03
-4.19935e-01, 1.13127e-03
-4.19934e-01, 9.41191e-04
-4.19933e-01, 7.68371e-04
-4.19932e-01, 6.14405e-04
-4.19931e-01, 4.80545e-04
-4.19930e-01, 3.67696e-04
-4.19929e-01, 2.76412e-04
